LNR,RESPONSE
3595,0.071951856
3601,0.278673844
3612,0.75651576
3614,0.351976646
3302,0.517723107
3311,0.38483558
3646,0.245453366
3649,0.086001513
3653,0.578497007
3349,0.310893516
3672,0.140231899
3673,0.095735619
3361,0.353236996
3378,0.266990875
3681,0.069120321
3683,0.702084263
3685,0.100081291
3714,0.518100836
3740,0.17003055
3741,0.069516915
3748,0.116730614
4436,0.517723107
4121,0.098312025
4125,0.517723107
4543,0.704860423
4553,0.068110611
4146,0.420900656
4461,0.076510768
4481,0.500413996
4182,0.086234876
4188,0.300365354
4195,0.243784488
4486,0.70501072
4209,0.755159923
4216,0.334559463
4506,0.633014897
4513,0.608860692
3947,0.476020074
3952,0.517723107
4266,0.082944827
3966,0.552430334
3970,0.079169969
3972,0.513829902
3979,0.492242029
3994,0.081142967
3995,0.198875724
50407,0.256385603
50420,0.132767925
50732,0.753118579
45871,0.073433816
46197,0.119566045
46207,0.101012913
46212,0.125876764
46540,0.091628029
46867,0.380566133
39967,0.353403754
40286,0.146315101
40291,0.757008943
40297,0.292947257
39979,0.517723107
39985,0.08523653
40309,0.75651576
40310,0.388671542
40314,0.434315885
40315,0.5956892
40318,0.75651576
45261,0.088163202
45593,0.151506411
45594,0.072052726
45597,0.518100836
45604,0.125443604
40781,0.227608665
41431,0.390021985
41752,0.124229235
41755,0.464022537
41760,0.099401499
42062,0.334559463
42081,0.54795879
43033,0.549634522
43347,0.216429363
43354,0.501926886
43681,0.087014499
44320,0.51710942
44959,0.51710942
44970,0.094907267
45299,0.107152978
41113,0.190680893
41114,0.184904962
41438,0.13463654
41443,0.501830703
41447,0.757008943
41449,0.089680021
41457,0.752803387
41761,0.493037946
41762,0.517723107
41767,0.070748757
42410,0.365476406
42729,0.72787565
43044,0.28965106
43054,0.687893211
44010,0.10606844
44328,0.738398022
47173,0.245563793
48145,0.517723107
48155,0.604941709
48471,0.08050014
48476,0.517723107
48478,0.291382498
48480,0.491931755
48792,0.488517979
48796,0.441600746
48800,0.214042082
49438,0.075143008
57781,0.423306219
57789,0.082247001
58426,0.209678407
58750,0.626662451
59069,0.643266247
59378,0.600702095
59379,0.477867062
59703,0.471006774
59710,0.518100836
60012,0.6648819
60020,0.51710942
60335,0.151476566
60338,0.754163914
60343,0.123586168
60654,0.332555605
60663,0.203247902
60985,0.750733473
56530,0.478504187
56844,0.060749054
56849,0.752770298
57154,0.331844943
57161,0.618589454
57473,0.178345182
57488,0.540298602
57489,0.294098711
57798,0.138677987
57807,0.457121592
57809,0.695584417
59392,0.430707196
59393,0.107802776
59408,0.213427164
59714,0.714591674
59717,0.09846369
60364,0.729929368
56211,0.552430334
56230,0.757008943
56547,0.496593361
57187,0.374403404
57503,0.0874671
57506,0.200183785
58131,0.203156395
58133,0.162672599
58145,0.51710942
58465,0.325687131
58466,0.541638586
58470,0.753024247
58784,0.452653804
59426,0.25752262
65800,0.211605898
70504,0.720165128
66368,0.732937864
67001,0.518100836
67328,0.551122985
67647,0.34344021
51239,0.117498732
51889,0.757008943
43505,0.730196159
43507,0.400880345
43824,0.668298901
52160,0.506699888
52164,0.51710942
52167,0.123104151
52170,0.334559463
52478,0.497679134
52496,0.36884028
52805,0.51710942
52806,0.362430238
53452,0.228488074
54092,0.152701217
54097,0.257996051
54423,0.227246418
54737,0.280533248
55695,0.551514345
55702,0.417213878
55703,0.678664769
55705,0.124241433
50876,0.108216907
50880,0.51710942
51196,0.518100836
51198,0.750453354
51199,0.32166936
51200,0.558818741
51524,0.527642057
51847,0.234031739
52181,0.109210513
52190,0.104198169
52191,0.132353032
52509,0.743977213
53158,0.320047858
53160,0.728533942
53789,0.611462049
53793,0.434014768
53797,0.121980709
54429,0.074059495
54750,0.655743334
54753,0.51710942
54762,0.146771287
54766,0.552430334
54767,0.70453218
55084,0.66717243
55085,0.601066471
55402,0.729592369
55722,0.383462533
51214,0.552430334
51550,0.080543678
51560,0.121663164
52201,0.107805966
52520,0.212164107
52849,0.431277103
52854,0.51710942
53163,0.109388665
53177,0.699219504
53486,0.070081552
53487,0.534225172
53815,0.714430755
53819,0.442258779
53820,0.331373459
54131,0.19441513
54772,0.457273188
55096,0.28977326
55098,0.337537213
55414,0.66403066
55735,0.478336343
55736,0.108962977
55737,0.547896949
55738,0.210674567
30583,0.48683564
31005,0.757008943
30604,0.518100836
30605,0.307099252
30614,0.137718722
30617,0.207723656
30924,0.51710942
30932,0.620200216
30643,0.421461237
30939,0.552430334
30952,0.240900744
30661,0.517723107
30965,0.471663396
30966,0.350174975
30681,0.064711718
30981,0.310129973
30982,0.206559286
30724,0.079072461
30731,0.715025434
30429,0.078620904
30739,0.136578091
30742,0.480571602
30745,0.106599104
30449,0.618165677
30455,0.552430334
30458,0.093314903
30473,0.706318209
30488,0.262034329
30489,0.107069554
30806,0.175601447
30503,0.088850199
30822,0.302605281
31171,0.122716025
31173,0.176334375
31179,0.384987353
31196,0.473529053
31529,0.381192125
40063,0.518100836
40066,0.517723107
40484,0.517723107
40489,0.135573637
40491,0.196244325
40497,0.26170039
40091,0.537725364
40094,0.586276381
40409,0.120254057
40101,0.238304396
40104,0.688172648
40128,0.129492913
40133,0.543686989
40137,0.552430334
40442,0.508245969
40457,0.517723107
40141,0.334559463
40156,0.753780515
40474,0.654947621
40178,0.104962896
39857,0.518100836
40188,0.367076924
40190,0.517723107
39880,0.524504946
39881,0.551993233
39888,0.314158764
40200,0.050315393
40210,0.50870616
40234,0.192821614
39936,0.093426863
40263,0.748204897
39956,0.135250248
5757,0.194621453
5474,0.542080692
5475,0.518100836
5478,0.431463702
5778,0.637110956
5780,0.290603107
5782,0.651246611
14359,0.433936687
14365,0.103130885
14371,0.139009336
14373,0.40044034
14065,0.229104453
14067,0.75470666
14076,0.069990591
14383,0.660793525
14411,0.752096778
14417,0.607225675
14099,0.5870716
14101,0.325331926
14123,0.734448251
14441,0.531814718
14450,0.537608995
14455,0.693159934
14795,0.685394676
14796,0.113048379
14797,0.552430334
15122,0.190521481
14816,0.334559463
15149,0.501642609
14830,0.101737825
15168,0.069477033
14855,0.387006653
14874,0.754000848
15182,0.517409316
15209,0.250313483
14908,0.247890005
14911,0.087022022
14915,0.121344598
14928,0.51710942
15238,0.389720345
15257,0.709950121
14955,0.492329121
14969,0.303239605
14660,0.381413821
14666,0.115264505
14668,0.224187935
14988,0.182669487
14678,0.727436824
14681,0.158507771
14686,0.730196159
14690,0.070648918
14695,0.068357123
14716,0.530527427
15024,0.095208738
15031,0.691056561
15032,0.754400659
15057,0.172534089
15077,0.117966624
15085,0.518100836
15087,0.334559463
15418,0.181530927
15751,0.274727643
15438,0.518100836
15440,0.133068659
15448,0.117371386
15449,0.288891567
57923,0.19486356
58249,0.327667868
58568,0.074167534
58883,0.690135208
59834,0.515759995
59841,0.552430334
59846,0.725206605
60157,0.145413262
60475,0.244486538
60802,0.066186761
56343,0.334559463
56662,0.184106359
57620,0.465684817
57948,0.450502962
57949,0.434493353
58267,0.326081293
68387,0.156892682
68388,0.446946823
69351,0.518100836
69654,0.458283283
69981,0.755190777
70294,0.391360425
70621,0.549012489
70627,0.588727948
70937,0.229741265
71255,0.267865536
71270,0.463361885
66478,0.071456847
66487,0.316889672
66488,0.454619741
67440,0.419496811
68077,0.201830993
68715,0.062345127
69052,0.050910291
69365,0.071660951
69371,0.519485082
69676,0.078169505
69682,0.515720411
69999,0.322198007
70001,0.506971788
70013,0.5059044
70652,0.69105243
66174,0.191461095
67134,0.111305269
67141,0.229018994
67143,0.105707458
67150,0.138945997
67459,0.218287913
67777,0.210955979
84185,0.51710942
84518,0.692822557
84836,0.328527596
85146,0.231461186
85152,0.367621521
85475,0.308708567
81641,0.517723107
7882,0.370498771
7900,0.414876592
8219,0.122164402
8330,0.112727812
7922,0.603259328
8223,0.106670669
8226,0.085011803
8234,0.419622731
8246,0.307138953
7963,0.069342004
7989,0.123020561
7991,0.492607248
8294,0.503420238
8309,0.757008943
8319,0.489434849
7742,0.526719751
7757,0.655648946
8078,0.722534321
8084,0.443488701
7788,0.239798187
7797,0.289643552
7805,0.488950219
7826,0.573446989
7836,0.552430334
8483,0.75651576
8517,0.651860434
8853,0.354117058
8880,0.515416024
8546,0.51710942
8554,0.518100836
8558,0.218740233
8559,0.18441493
8974,0.49729478
8565,0.226138161
8578,0.518100836
8895,0.439436571
8582,0.494769066
8598,0.568537485
8600,0.152074711
8912,0.248482048
8603,0.195690979
8619,0.135205212
926,0.562941133
1262,0.569572161
1264,0.681119625
1268,0.114323589
973,0.354939585
1413,0.101944563
1419,0.497135977
1012,0.757008943
1014,0.195413242
1321,0.552430334
1342,0.113025102
1347,0.558238715
1360,0.437155968
1042,0.182348835
1378,0.313702886
1064,0.501119018
1065,0.51710942
9627,0.103742866
9630,0.245370902
9942,0.188959316
9656,0.184658558
9657,0.089979583
9970,0.061249718
9670,0.635771512
9708,0.219206853
9719,0.333674458
10032,0.105186228
10036,0.297763549
10039,0.703457564
10041,0.424572951
10380,0.692623265
10718,0.517723107
10404,0.701266878
10419,0.135878412
10723,0.272169124
10726,0.23433456
10738,0.742190914
10852,0.123085367
10748,0.0862952
10461,0.357546975
10793,0.512355261
10810,0.218575113
10524,0.609627871
10528,0.13010836
10533,0.083605736
10834,0.11223267
10554,0.179606084
10246,0.549634522
10251,0.66431564
10572,0.488631353
10573,0.0705263
10263,0.260537396
10299,0.668932616
10300,0.517723107
10612,0.518100836
10617,0.334559463
10305,0.067855926
10318,0.375537666
10620,0.074916923
10336,0.526808103
10644,0.193142613
10353,0.447481194
10675,0.752112505
11336,0.466251252
11345,0.10390311
11030,0.265760105
11366,0.080955908
11388,0.51710942
11389,0.169122482
11085,0.375311241
11089,0.068414307
11427,0.139217359
11430,0.133066121
19686,0.51710942
19688,0.217630487
20035,0.386777041
19720,0.324880478
20054,0.203851169
19738,0.070194967
19740,0.518100836
19742,0.740463853
19766,0.209373661
19770,0.517723107
19777,0.73584341
20092,0.581269656
19790,0.125592702
20106,0.265589732
20109,0.073002059
20117,0.527307918
19802,0.74899813
20760,0.482716493
20767,0.51710942
20481,0.552430334
20494,0.749026261
20805,0.518100836
20510,0.116154935
20516,0.383586756
20528,0.067719529
20537,0.393651481
20545,0.552430334
20857,0.091891591
20568,0.199675693
20865,0.529059409
20585,0.11216274
65032,0.183433053
65664,0.326194207
65980,0.11808443
61206,0.726581092
62161,0.167841122
62166,0.077450776
62482,0.17471031
62794,0.634221316
62806,0.078511835
63768,0.091383145
64080,0.138408764
64085,0.129876985
64093,0.468102354
64725,0.270896221
65048,0.553719343
65361,0.479052318
65693,0.087573946
66006,0.479775359
61547,0.070737587
62496,0.09677657
62505,0.105306926
62506,0.291094294
62817,0.757008943
62822,0.19023981
72939,0.563750215
73258,0.518100836
73267,0.670643014
73268,0.091885864
73582,0.435647824
74218,0.118159601
74230,0.208840421
74537,0.627923903
74552,0.729135551
74863,0.169901296
74870,0.724137621
75183,0.11441882
75188,0.74047288
75516,0.143702078
75832,0.192298196
71371,0.757008943
71677,0.224133832
71682,0.17359393
71686,0.216828202
71690,0.552430334
72005,0.518100836
72010,0.07790948
72330,0.425236885
72650,0.51710942
72653,0.076042194
72960,0.175592573
72965,0.094939024
73290,0.652140634
73293,0.268606717
73294,0.552430334
73918,0.389280283
74250,0.549989985
74559,0.703645955
74561,0.191854859
74571,0.211133982
75198,0.203702383
75201,0.731634246
75206,0.549618849
75208,0.260396161
761,0.1634022
770,0.289477609
82459,0.227582149
82763,0.42824435
83080,0.237152329
83092,0.301282474
83418,0.067382219
83737,0.102382599
84051,0.100935354
84053,0.084496467
84681,0.518100836
84685,0.75651576
84690,0.708983114
85321,0.365167113
85327,0.521866408
85331,0.467504887
85338,0.083211812
85648,0.082114574
85650,0.457225935
85651,0.320459431
85660,0.742239598
81831,0.117805683
81834,0.122324209
54,0.334559463
87,0.334559463
88,0.517723107
109,0.517723107
115,0.517723107
122,0.517723107
16,0.334559463
134,0.244460816
142,0.51710942
154,0.517723107
161,0.334559463
174,0.552430334
176,0.517723107
181,0.517723107
185,0.51710942
212,0.334559463
223,0.518100836
238,0.518100836
262,0.517723107
291,0.51710942
293,0.552430334
298,0.552430334
362,0.518100836
384,0.334559463
396,0.518100836
418,0.517723107
421,0.757008943
436,0.246509948
454,0.086433567
457,0.49924545
468,0.478014072
472,0.054728039
491,0.217214548
495,0.098002114
520,0.098844734
526,0.518100836
583,0.473715349
598,0.170810327
603,0.552692206
634,0.086268601
650,0.067890014
659,0.648533846
670,0.131697156
701,0.380615902
710,0.343075106
735,0.144756108
737,0.135368729
752,0.52083367
75525,0.432266253
75840,0.083482406
75852,0.269266406
71378,0.585058788
71392,0.740259296
72018,0.591741532
72021,0.256395982
72339,0.074803434
72657,0.551163399
72673,0.552430334
73308,0.518100836
73311,0.757008943
73631,0.077883864
73636,0.54822487
74261,0.517723107
74267,0.188406764
74274,0.068836704
74578,0.375797107
74580,0.585834361
74589,0.70795306
74901,0.538786459
75222,0.23564354
75861,0.547573399
75865,0.164887328
71405,0.301651478
71408,0.730196159
71412,0.51710942
72036,0.07205566
72047,0.367748765
72360,0.357956329
72367,0.150966026
73007,0.748216619
73012,0.426537708
73327,0.642639701
73334,0.754222457
73641,0.659515833
73975,0.729422884
74279,0.205815402
74917,0.082799023
74923,0.733612416
74930,0.084124001
84659,0.072401716
84961,0.579909056
85283,0.464640919
85284,0.757008943
85614,0.706384694
85616,0.497580068
81784,0.437799901
82112,0.395553129
82115,0.226882851
82116,0.757008943
82428,0.74327498
83386,0.638716386
83393,0.363563003
84986,0.154016553
84998,0.51710942
85305,0.478192714
85621,0.209087641
81480,0.552430334
81814,0.081542233
82447,0.489798157
70927,0.540706135
70933,0.191307068
71244,0.540534886
71249,0.509883336
67107,0.425422077
67415,0.590010132
67422,0.411739302
67753,0.09568847
68055,0.488467077
68057,0.605297238
72771,0.090028649
73413,0.722129913
74039,0.552430334
74357,0.51710942
74362,0.348236244
75005,0.357846234
75007,0.202308819
75317,0.128141089
75324,0.138934005
75645,0.074476249
75977,0.61686215
76281,0.470648998
76290,0.447410842
71508,0.54893295
72455,0.75651576
72472,0.757008943
72777,0.73179425
72785,0.644505088
73433,0.234388514
73740,0.077950623
73754,0.092399576
74382,0.636927105
75034,0.572856446
75669,0.211871158
76303,0.510315372
71523,0.433196665
71837,0.504468892
71841,0.074098204
71844,0.535002847
71849,0.069208487
71852,0.517723107
72167,0.256135538
72169,0.211874125
72171,0.129169714
72489,0.197200168
73126,0.218892743
73440,0.116003252
73452,0.518100836
73774,0.452580241
74088,0.067657587
74095,0.155277255
75038,0.551993233
80794,0.757008943
81112,0.728377992
81428,0.552430334
54289,0.459756391
54296,0.458275229
54303,0.100420403
54612,0.517723107
55255,0.110556034
55264,0.124176145
55572,0.076520943
55575,0.071344543
55584,0.577386124
55900,0.444810264
51077,0.204444681
51079,0.518100836
52069,0.672712081
53028,0.393088078
53995,0.499999825
54002,0.126160148
60700,0.195644747
60703,0.210341745
61022,0.727012644
56553,0.707440409
57529,0.51710942
57835,0.289581573
57847,0.7554747
58161,0.329562021
58487,0.202185964
59444,0.512340457
59763,0.757008943
60073,0.215994557
60405,0.334891995
60722,0.551993233
56255,0.475650466
56265,0.069106663
56585,0.123896318
56586,0.133872101
56891,0.536424547
57225,0.196748626
57859,0.474339668
57862,0.502823902
57866,0.492584333
58177,0.334559463
58179,0.37478882
58500,0.260138745
58822,0.362151194
58829,0.419274304
59454,0.316273478
59783,0.51710942
60098,0.608539374
6065,0.109232105
6068,0.065373746
6387,0.700461219
6396,0.404917081
6399,0.216125304
6092,0.128314598
6403,0.711464518
6425,0.07293136
6142,0.072840291
6147,0.75346763
6148,0.609257138
6152,0.140638095
5854,0.519145853
5859,0.334559463
6171,0.39900982
5879,0.077223698
6188,0.178396081
5891,0.114829813
5895,0.073353234
5910,0.08730607
5911,0.227875187
6228,0.087091535
6235,0.079039586
6236,0.551662451
5923,0.149836143
5954,0.656241009
5958,0.109758783
6272,0.102814604
6273,0.697455125
6593,0.464524474
6620,0.222199792
6637,0.111938165
6652,0.085446588
7061,0.552430334
7078,0.173600454
7079,0.197697686
6968,0.754303923
15841,0.20128081
15848,0.109884358
15853,0.257905305
15559,0.128877604
15564,0.75656466
15575,0.681273295
15857,0.341364317
15876,0.144208441
15584,0.367213334
15598,0.438600928
15317,0.074504214
15627,0.393019463
15628,0.155701668
15645,0.10451092
15650,0.510666419
15348,0.692412397
15695,0.515933592
15378,0.073798577
15391,0.754194768
15397,0.113828167
16365,0.424587652
50450,0.360659165
50784,0.369528857
50785,0.757008943
45917,0.384750775
45921,0.517723107
45926,0.072067007
46240,0.157582699
46895,0.560753913
46905,0.140684763
46908,0.559475854
47560,0.134908451
47562,0.487257137
47875,0.164200503
47883,0.334559463
48205,0.517723107
48207,0.518100836
48217,0.518100836
48850,0.370516302
48851,0.51710942
48867,0.546103487
49190,0.518100836
49191,0.08087858
49826,0.751974999
49828,0.518100836
49832,0.206110861
49838,0.518100836
50145,0.190935044
50472,0.518100836
45932,0.700328304
46261,0.757008943
46262,0.436212867
46265,0.202383289
46274,0.518100836
46589,0.524555658
46593,0.334559463
46601,0.51710942
46922,0.085569442
47899,0.720829299
47912,0.14978866
48559,0.51710942
49520,0.12175371
49860,0.203741707
50488,0.101004515
46279,0.105106771
46286,0.552430334
46296,0.474922986
46934,0.334559463
46941,0.285244922
47602,0.277910388
47603,0.088621775
47918,0.219921097
48256,0.15877262
48565,0.069995316
48569,0.086829791
48570,0.334559463
48574,0.166797787
48580,0.069629166
48897,0.061756252
48910,0.730196159
49235,0.069712973
49547,0.128866079
49554,0.148141501
49558,0.092069237
49870,0.097330234
49880,0.073954694
50513,0.631754379
45654,0.569563219
29633,0.492297163
29635,0.757008943
29324,0.462636633
29740,0.244567562
29345,0.130216218
29639,0.201766884
29643,0.601314408
29647,0.114266046
29367,0.552430334
29382,0.487515679
29688,0.749060786
29398,0.530838071
29399,0.757008943
29408,0.083935801
29414,0.565755856
29415,0.659392761
29714,0.398259467
29423,0.518100836
29427,0.146207282
29433,0.302764
29441,0.092810441
29446,0.513255012
29151,0.051993168
29164,0.123245853
29173,0.089728997
29482,0.632619047
29497,0.334559463
29182,0.757008943
29498,0.335056379
29500,0.06103529
29199,0.10174559
29215,0.518100836
29523,0.482512339
29221,0.226758054
29542,0.172264657
29562,0.689255103
29564,0.134490464
29567,0.118737487
29904,0.552430334
29917,0.094046621
30255,0.685542303
29955,0.397172614
30380,0.482139914
29990,0.102822461
29995,0.283875936
30017,0.149084889
38879,0.518100836
39202,0.518100836
38884,0.552430334
38582,0.552430334
38908,0.592149056
38607,0.105773189
38614,0.233089784
38953,0.376152277
38642,0.723517952
38976,0.093487719
38672,0.31425833
38701,0.130734652
68277,0.391591893
69556,0.080022806
69568,0.64002276
69886,0.0884995
70523,0.53413944
70834,0.517723107
70848,0.571682268
71171,0.547573399
71173,0.142672024
66375,0.719279654
66696,0.633276399
66702,0.51710942
67016,0.568159765
67344,0.51710942
68307,0.518100836
68935,0.368396925
68939,0.472957898
69257,0.187334514
69259,0.728582292
69265,0.057164082
69582,0.313366573
69909,0.565532163
70221,0.397278793
70229,0.263298582
70546,0.228401256
70859,0.102340914
67679,0.552430334
68001,0.437137232
68005,0.644331443
68326,0.471060549
68651,0.152867156
68973,0.44746788
69285,0.160220126
69287,0.230871145
69288,0.191838391
69610,0.070536648
69914,0.152150672
70236,0.154042658
70244,0.638320387
70563,0.51710942
70880,0.579588191
71197,0.518257082
66425,0.693561774
66748,0.518100836
67068,0.214611616
67070,0.160901823
67072,0.151549527
67377,0.089423964
67389,0.652634576
67695,0.552430334
67709,0.194475326
78458,0.072202507
78459,0.552430334
78465,0.085371205
78475,0.516392238
78781,0.239426031
4315,0.629117924
12879,0.518100836
13852,0.432621766
13855,0.14263426
13871,0.552430334
13876,0.124151305
13541,0.48078996
13550,0.462375961
13884,0.074705161
13886,0.503609856
13898,0.482448993
13590,0.757008943
13592,0.202881445
14010,0.532659312
14013,0.085494191
13610,0.521680458
13617,0.518100836
13954,0.144523904
13956,0.377248169
13640,0.529502053
13979,0.200979722
13983,0.281453819
13984,0.123591486
13991,0.187710137
13683,0.187240695
13696,0.518100836
13398,0.685214535
13422,0.108877304
13439,0.08546482
13453,0.064005687
13478,0.162285322
13796,0.113621108
13482,0.736029056
13825,0.480599643
13832,0.507380415
14140,0.41465292
14473,0.570219421
14171,0.757008943
14489,0.551218035
14491,0.408616931
14497,0.268497266
14196,0.270833568
14506,0.753207855
14510,0.414023839
14201,0.652789373
14203,0.097749836
14212,0.572776424
14219,0.419956187
14229,0.647500284
14530,0.102520081
14539,0.314345953
14548,0.456345333
14276,0.501797395
14564,0.523391696
14581,0.361037279
14595,0.082354339
47840,0.41615929
48170,0.215477524
48484,0.470327567
48495,0.140751009
49784,0.297291216
49791,0.446685684
50119,0.07195293
50122,0.518100836
50425,0.336119183
50436,0.450281526
50749,0.551993233
50758,0.079020186
50762,0.679933098
45897,0.593431082
45902,0.383321084
45909,0.735054547
46230,0.325834875
46550,0.465395425
46554,0.68524652
46557,0.102222214
46879,0.705659915
46882,0.552430334
47213,0.13086622
47217,0.283471066
47528,0.334559463
48187,0.264888802
48506,0.518100836
48508,0.331032281
48510,0.08663962
48514,0.679317487
48833,0.328018089
48838,0.54758184
49157,0.476596861
55591,0.413109508
55609,0.518100836
51750,0.071598813
52070,0.198539674
52082,0.311576208
52403,0.19247208
52726,0.173685892
52733,0.693349469
52734,0.723769619
53042,0.080023795
53053,0.054956628
53689,0.199180765
54011,0.270746565
54014,0.298916173
54020,0.406860386
54328,0.347935195
59039,0.218027763
59367,0.132418183
59678,0.269493911
60002,0.518100836
60637,0.238380719
60647,0.09203898
56176,0.594882535
56180,0.707841628
56188,0.723588883
56814,0.460170668
57140,0.750548453
57149,0.709095662
71024,0.193824387
66249,0.085079566
66555,0.748567603
66571,0.518100836
66893,0.229922736
67517,0.094242976
67840,0.51710942
68161,0.077136135
68168,0.712118323
68488,0.518100836
68491,0.45609657
68492,0.451079947
68803,0.330629417
68804,0.612752976
68809,0.522918594
68813,0.334559463
69129,0.717480663
69435,0.613652219
69763,0.085261573
70077,0.08153912
70080,0.608672617
70085,0.38428441
70402,0.19103732
71041,0.078103144
66264,0.109118402
66270,0.327240135
66582,0.404083283
66902,0.146293406
66910,0.391257391
67215,0.08523247
67225,0.064434841
67855,0.185588028
67861,0.536401983
67862,0.536668257
67869,0.53011196
67870,0.156734425
67873,0.286072322
68820,0.193551473
68825,0.105776115
69135,0.520076718
69457,0.702175704
69791,0.471706755
71069,0.132413706
66289,0.396504138
66914,0.480619844
67557,0.403225432
67567,0.743484029
67881,0.518100836
77685,0.142738153
78004,0.189077583
78016,0.51710942
78960,0.18154329
79296,0.518100836
80567,0.705706647
80884,0.22402813
80898,0.156208905
76418,0.06929541
68425,0.260756511
68738,0.757008943
68743,0.070637192
68752,0.5394964
69389,0.574742859
69701,0.452050022
69712,0.51710942
70026,0.101506394
70027,0.285296545
70338,0.678904885
70660,0.727100312
66197,0.450121601
66517,0.281073193
66531,0.299024595
67159,0.142833497
67167,0.51710942
67483,0.49685092
69079,0.080382285
69412,0.536863591
69721,0.191716652
69729,0.517723107
70355,0.280728113
66114,0.241236966
80170,0.51710942
80485,0.517723107
80486,0.07398882
80499,0.115470982
80801,0.518100836
81126,0.457609385
81135,0.757008943
81447,0.169538021
76659,0.290754002
76981,0.388822545
76986,0.072652841
76987,0.4776673
76988,0.237774269
76989,0.143493815
76991,0.541119165
76993,0.522068911
77302,0.071304939
77306,0.682597589
77634,0.06929229
77941,0.397134691
77942,0.086763008
77948,0.688946548
77952,0.518100836
78261,0.107854871
78593,0.517723107
79232,0.120317487
79549,0.426100237
79878,0.071590734
80183,0.757008943
80194,0.757008943
80838,0.757008943
81148,0.633816585
81155,0.185014055
76678,0.399367639
77959,0.726747341
77967,0.334559463
37903,0.334559463
37908,0.552430334
37915,0.100390282
37935,0.131805818
37635,0.51710942
37345,0.538157214
37354,0.717340014
37662,0.556597798
37673,0.517723107
45659,0.31260837
46308,0.191619525
47933,0.334559463
47937,0.349681911
48265,0.143832102
48601,0.089778143
48917,0.115577646
48923,0.159063305
48929,0.057510698
50524,0.338906338
45686,0.067665764
45994,0.086160493
46664,0.552430334
46976,0.161227408
47628,0.518100836
47629,0.346052765
47968,0.322736024
49585,0.147367351
49915,0.204227388
50231,0.506162222
50552,0.095501178
50555,0.41302874
45694,0.517723107
46355,0.334559463
46672,0.071187402
46680,0.334559463
46684,0.376593161
47340,0.110924505
47989,0.186022243
47993,0.540575969
58027,0.080681758
58029,0.122608778
58030,0.067225726
58653,0.065770751
58658,0.088460133
58659,0.518100836
58669,0.360848501
58980,0.7261195
59612,0.07783652
59614,0.54357958
59622,0.062892572
59930,0.552430334
59947,0.230156989
59949,0.160541474
60576,0.066985349
60582,0.531393173
60583,0.0508948
60898,0.719461964
56435,0.137740569
56447,0.212082357
57072,0.059001912
57391,0.321164816
58043,0.591838325
58046,0.453627373
58351,0.231726672
58671,0.73498899
58673,0.518100836
58679,0.432610326
59316,0.597581325
59317,0.199715043
59643,0.518100836
59954,0.196161015
60271,0.440910239
60277,0.381864343
60288,0.517723107
56461,0.441460773
56468,0.755199843
56784,0.303846702
57091,0.658416048
57108,0.068123158
57415,0.520878825
57731,0.115369703
57740,0.757008943
58377,0.261447133
58700,0.070675517
58710,0.552430334
59023,0.334559463
59970,0.757008943
60301,0.063450551
60624,0.728565172
60950,0.254755563
56154,0.146567999
56167,0.753922917
56169,0.502463424
56474,0.549618849
56805,0.287148838
56807,0.471080072
57117,0.337688151
57121,0.155317923
57433,0.161941513
57445,0.244310666
57448,0.581865479
57751,0.51710942
57766,0.481279332
58071,0.51710942
58073,0.203246123
48630,0.743484029
48964,0.518100836
49288,0.276785285
49602,0.650003748
49930,0.596677916
50247,0.60786767
50585,0.682161983
45720,0.21284267
46374,0.552430334
46691,0.51710942
46692,0.143002849
46693,0.227749207
46696,0.552430334
46702,0.083182019
47015,0.320984533
47017,0.517723107
47034,0.231558608
47351,0.723697359
47684,0.407130813
56280,0.48433058
56286,0.473073482
56290,0.518100836
56596,0.755105608
56599,0.236047447
56607,0.584241324
56608,0.500499217
56914,0.69779507
57231,0.176527724
57873,0.298558777
58193,0.757008943
58204,0.537911852
58528,0.233257235
58836,0.129729358
58847,0.731181914
59152,0.41544675
59154,0.106896136
59156,0.495759001
59479,0.518100836
59484,0.067788611
59792,0.169174547
60118,0.490241865
60119,0.695697696
60122,0.693279815
60123,0.357769972
60129,0.234848524
55986,0.09285873
56295,0.176057249
56621,0.546714871
56947,0.270695021
57268,0.203882097
57571,0.243711141
57583,0.352368344
57585,0.12833421
57897,0.209946095
58854,0.552430334
58863,0.356187923
59815,0.517723107
59817,0.455708636
60137,0.552430334
60141,0.516106771
60460,0.384799359
60462,0.514386856
60463,0.191809346
56009,0.23684651
56317,0.21136735
56320,0.123504899
56959,0.518100836
57288,0.38116521
17071,0.72699253
16784,0.169464001
17095,0.729186081
17098,0.084866765
17106,0.753956376
17108,0.092710229
16819,0.551617442
17131,0.070891489
16540,0.635638744
16862,0.334559463
16873,0.085253347
16562,0.070782775
16563,0.320735171
16575,0.070028403
16884,0.52038617
16578,0.149820531
16923,0.334127301
16632,0.205124008
16635,0.467300099
16944,0.314849684
16953,0.473407546
17651,0.68737367
17666,0.199820299
17368,0.255411539
17372,0.754697593
17389,0.728377992
17704,0.117977297
17729,0.135130905
17418,0.066982286
17421,0.749411105
17422,0.552430334
17741,0.664535725
17454,0.730196159
17457,0.279934668
17764,0.101844732
17771,0.334559463
17776,0.226871551
17462,0.526991546
17159,0.752360083
17481,0.130801657
17487,0.071091232
17500,0.531708996
